Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
2953,301096,Adi,"2016-04-03 22:00:09",0.82265,4,rdwrer
2954,302226,Great223,"2016-04-05 19:40:00",0.82265,9,great223
2955,302325,fury,"2016-04-05 04:02:42",0.82265,1,bitfury
2956,301802,samsep,"2016-04-18 05:43:27",0.82265,22,samsep
2957,303402,pipipopo,"2016-04-07 02:24:27",0.82265,1,pipipopo
2958,303439,"Rinat Khaziev","2016-04-07 04:07:12",0.82265,1,illini
2959,304555,DamianosChristophides,"2016-04-17 23:18:30",0.82265,3,chdamianos
2960,304878,"Akshat Verma","2016-04-12 18:52:20",0.82265,4,akshatverma
2961,304097,liziyuann,"2016-04-15 08:35:19",0.82265,2,liziyuann
2962,289723,Mezianek,"2016-03-15 17:09:18",0.82265,15,mezianek
2963,297047,JagmeetKaur,"2016-04-21 10:04:31",0.82264,12,jagmeetkaurtiet
2964,295853,"Manglam ","2016-04-22 08:48:16",0.82264,12,manglam
2965,286417,sljack,"2016-03-06 13:22:47",0.82264,8,sljack
2966,298890,crowggle,"2016-03-29 20:41:15",0.82264,3,crowggle
2967,296015,"João Santos","2016-03-23 21:20:57",0.82263,2,blewyt
2968,302669,scsherm,"2016-04-06 17:36:45",0.82263,5,scsherm
2969,303070,XD,"2016-04-27 11:54:27",0.82263,20,"del=a40f7a9a465ecb2d,xaviersegui"
2970,296736,"Zhongyang Li","2016-04-05 09:26:41",0.82262,19,zzllzy
2971,296334,Amanda,"2016-05-02 07:02:18",0.82260,3,amandachi
2972,308312,TeamThreeStar,"2016-05-02 21:38:42",0.82260,18,"captainmajestic,chukhin,rnp344"
2973,308612,AsakuraHao,"2016-04-14 09:25:08",0.82260,1,asakurahao
2974,286927,"Stijn Zanders","2016-03-07 01:24:59",0.82260,12,stijnzanders
2975,291929,RIT-STAT-745-Team1,"2016-05-02 09:13:55",0.82260,19,"hya8143,marionbelloni,pixels,scoustou"
2976,300475,zhangzhilin,"2016-04-01 13:57:03",0.82259,1,del=8984adccd3363682
2977,285877,Mukesh,"2016-03-11 18:32:02",0.82259,24,mukeshc93
2978,300375,eecrazy,"2016-04-01 13:21:48",0.82259,5,eecrazy
2979,294602,Graymalk,"2016-03-22 03:18:16",0.82259,14,graymalk
2980,289999,"Fractal Feelings","2016-03-21 22:31:17",0.82257,6,kevinmcisaac
2981,288658,koigor,"2016-03-14 18:53:43",0.82256,24,koigor
2982,292304,Marc,"2016-04-29 20:32:08",0.82255,14,marcgraba
2983,306045,zwarlockz,"2016-04-11 21:15:46",0.82252,1,zhihao
2984,315447,"Frank Rigsby","2016-05-02 15:43:11",0.82251,6,rigger
2985,309329,zdzhengling,"2016-05-02 01:57:31",0.82250,47,zdzhengling
2986,294222,Sunrisetofu,"2016-03-19 05:00:41",0.82250,2,garywang
2987,285323,SANDEEP,"2016-04-26 08:03:02",0.82249,16,sandeepb2013
2988,290656,xiaohule,"2016-03-14 11:27:14",0.82248,8,xiaohule
2989,312773,zach,"2016-05-01 00:49:28",0.82246,7,zkurtz
2990,290277,madradana,"2016-03-15 12:12:00",0.82245,5,madradana
2991,311075,jfrdsc,"2016-04-19 10:29:53",0.82245,7,jfrdsc
2992,297009,"Sravankumar Ayila","2016-04-29 13:09:12",0.82244,17,ayilasravan
2993,286702,luoql1986,"2016-03-07 04:43:43",0.82243,8,luoql1986
2994,289304,mlaprise,"2016-03-14 15:47:07",0.82241,7,mlaprise
2995,296449,YX,"2016-03-23 20:53:55",0.82240,3,quaikie
2996,314423,mmmmm,"2016-05-02 14:53:22",0.82240,20,pbdpeo
2997,293325,Seah,"2016-03-29 19:52:37",0.82240,11,seahconsulting
2998,292258,Maxkaz,"2016-04-21 15:27:27",0.82238,9,maxkazansky
2999,290064,"forefront analytics","2016-04-28 20:05:09",0.82238,20,"del=3dadf355a6bad259,kagren"
3000,287267,m1019,"2016-03-09 08:56:17",0.82236,5,mouse1019
3001,299553,JiaqiGuo,"2016-04-12 04:47:41",0.82236,8,jiaqiguo
3002,303495,jusato,"2016-04-07 09:26:35",0.82236,1,del=7148437b22df41c0
3003,302671,burk,"2016-04-05 19:44:47",0.82232,1,bjornorn
3004,291354,cheng,"2016-03-13 22:58:20",0.82232,2,chengp
3005,309898,ErnestJugarlo,"2016-04-25 01:01:41",0.82232,3,roguemycologist
3006,300460,"Team 1","2016-04-24 17:00:05",0.82232,18,"alexeyvale,janesquirrel20"
3007,313764,Nikhil,"2016-04-29 23:01:34",0.82232,14,nikhil11
3008,306616,DeepaChitrambalam,"2016-04-25 07:05:20",0.82231,49,deepachitrambalam
3009,295033,Abolfazl,"2016-05-02 05:59:57",0.82228,184,abolfazl
3010,290494,Santanu,"2016-05-02 19:31:11",0.82228,18,santanuds
3011,313930,Actionbot,"2016-04-25 23:46:10",0.82228,4,gaengtejp
3012,285241,"Thanh Long Hoang","2016-03-13 01:17:49",0.82228,4,thanhlonghoang
3013,313808,JeffNg,"2016-05-01 04:48:14",0.82227,5,jeffng
3014,305782,"marco orlando","2016-04-21 11:34:14",0.82227,11,ma31sr
3015,296109,thomaskahn,"2016-04-04 19:55:34",0.82227,6,thomaskahn
3016,298915,"Savio DCruz","2016-05-01 03:56:23",0.82226,33,saviodcruz
3017,307861,Ivan77,"2016-04-30 02:13:40",0.82226,16,ivan7707
3018,294551,Colin,"2016-03-20 01:22:25",0.82225,1,colinpriest
3019,293190,JackKleeman,"2016-03-18 18:42:03",0.82224,8,jackkleeman
3020,301257,WesleyHenderson,"2016-05-02 23:52:11",0.82221,11,rwhenderson
3021,298502,"James Vance","2016-04-06 00:09:16",0.82221,12,jamesdvance
3022,292310,"Stas Kashin","2016-04-06 13:51:07",0.82220,30,kashin
3023,312950,"Nikita Molostvov","2016-04-27 20:05:39",0.82219,18,nikosias
3024,293359,morgan,"2016-03-28 12:13:38",0.82218,9,morgan201602
3025,296773,"Bryce Schumacher","2016-03-31 14:39:42",0.82216,32,bschumacher
3026,289209,"Pedro López-Adeva","2016-03-15 21:20:42",0.82215,12,plopezadeva
3027,314747,PrafulGupta,"2016-04-24 21:15:09",0.82215,1,prafulg
3028,288664,"Zachary Keller","2016-03-14 18:29:39",0.82212,33,zkeller
3029,293819,BenGao,"2016-03-18 08:22:23",0.82211,2,bengxy
3030,287272,RaMa,"2016-03-09 06:25:31",0.82210,9,yrmranasinghe
3031,294719,thomacvalmer,"2016-04-09 00:23:55",0.82209,2,thomacvalmer
3032,293920,NeuroNaut,"2016-05-02 15:10:14",0.82209,66,neuronautic
3033,303660,MathiasLongo,"2016-04-12 14:47:13",0.82208,3,matlongo
3034,312842,"Lu Danhui","2016-04-21 07:09:34",0.82208,2,palladino1
3035,308867,DataMiners,"2016-05-02 19:03:49",0.82208,35,"flavious,pankhuriw"
3036,291274,shashankmanchanda,"2016-03-22 07:57:08",0.82208,3,shashankmanchanda
3037,297622,"Hendrik Niemeyer","2016-03-27 09:51:27",0.82207,2,hniemeye
3038,295825,"Alexey Tikhonov","2016-03-22 15:24:50",0.82207,1,atikhonov
3039,297259,Omnishambles,"2016-03-25 22:08:15",0.82204,1,omnishambles
3040,308645,Orácio,"2016-05-02 14:42:42",0.82204,6,alelopes
3041,300910,Scob,"2016-04-29 07:08:00",0.82203,26,scob888
3042,291763,cmilan,"2016-03-18 06:10:33",0.82203,25,cmilan
3043,314021,Jaosn,"2016-04-26 04:57:30",0.82203,7,k753412698
3044,289148,ShudharsananMuthuraj,"2016-05-01 15:20:51",0.82202,41,shudharsanan
3045,315431,Dr34mT34m,"2016-05-02 23:52:04",0.82202,8,"harismandal,jovank,nasadigital,scentini"
3046,286795,Kelvin,"2016-03-05 09:24:39",0.82201,2,kelvinm
3047,291100,ChadMeng,"2016-04-12 12:28:40",0.82200,2,chad9911
3048,286249,Mat,"2016-04-14 08:55:51",0.82200,40,matallan
3049,292918,iflee,"2016-04-08 16:39:16",0.82199,10,ifleezju
3050,286344,javifalces,"2016-04-29 06:33:38",0.82198,41,reivaj117
3051,311109,"Purple  Monkey","2016-04-20 10:12:28",0.82197,10,tauhlim
3052,315722,SkidanovAlex,"2016-04-26 00:53:40",0.82196,2,skidanovalex
3053,288360,DSP,"2016-03-08 08:19:21",0.82196,2,ramamohand
3054,291183,joshi_979,"2016-03-13 18:00:49",0.82194,3,jagjoshi
3055,292869,FutureDataScientist,"2016-04-25 16:41:00",0.82194,17,luicaian
3056,300991,Itay,"2016-04-04 15:22:07",0.82194,10,itaysh
3057,296267,wilkson,"2016-03-29 20:09:13",0.82193,12,wilkson
3058,289152,jschmid1,"2016-03-24 13:58:30",0.82193,22,sxhmidog
3059,310498,MikeS,"2016-04-30 10:54:35",0.82192,50,mikeee
3060,286340,adilshv,"2016-03-04 13:30:44",0.82191,2,adilshv
3061,298729,"Marc-Michel Rohé","2016-03-29 12:36:12",0.82191,4,mmrohe
3062,291496,[Deleted],"2016-03-18 14:41:44",0.82190,7,del=d9fbbf25b03e31d1
3063,310802,"House of Frappuccino","2016-04-29 20:38:24",0.82189,7,gabrielachang
3064,306546,"~BCC~ Aeithne","2016-05-02 19:24:20",0.82188,11,aeithne
3065,285746,"ACF - RAF","2016-04-03 01:59:41",0.82187,35,rafaelariascalles
3066,290295,Selo,"2016-05-01 14:47:46",0.82185,11,thechipmunk
3067,285513,"Vajk Szécsi","2016-03-03 13:28:29",0.82184,2,szvajk
3068,295473,johnthebrave,"2016-03-22 02:25:08",0.82181,4,johnthebrave
3069,304320,"Aleksandr Anikin","2016-04-12 16:37:58",0.82180,12,aanikin
3070,303169,balabla,"2016-04-20 18:44:51",0.82178,9,"user025fdu,zenanmeng"
3071,296454,UrielM,"2016-03-24 19:05:29",0.82177,5,urielm
3072,287575,"Pankaj Kumar","2016-04-04 20:01:29",0.82177,17,pankajkumar
3073,292374,emorris,"2016-03-15 18:14:41",0.82177,1,emorris
3074,301873,"Paley Louie","2016-04-04 09:45:13",0.82177,2,paleyl
3075,315318,Nagarjuna,"2016-04-29 14:44:39",0.82175,5,nagarjunakumar
3076,313063,Sole,"2016-05-02 17:25:09",0.82175,4,solegalli
3077,303029,Samuel,"2016-04-18 09:14:15",0.82174,5,samusan
3078,308477,andingo,"2016-04-15 14:09:02",0.82174,6,andingo
3079,286475,"Mehrdad Ordoobadi","2016-05-02 23:27:06",0.82174,229,mordoobadi
3080,299978,IINemo,"2016-04-01 15:35:29",0.82174,6,iinemo
3081,303787,"Chaoran Wei","2016-04-27 23:35:46",0.82172,10,chaoranwei
3082,300649,GregHop,"2016-04-12 11:06:48",0.82171,5,gregch
3083,292169,"Saurabh 3","2016-03-21 08:26:09",0.82171,2,iamzen9
3084,296444,Lali67,"2016-03-24 06:21:59",0.82171,4,lali67
3085,292281,"Christina Morgan","2016-04-26 20:55:11",0.82170,4,christinamorgan
3086,315288,Saiprasad,"2016-04-29 03:33:28",0.82170,10,sunmoon
3087,315348,beatrix,"2016-05-02 06:01:42",0.82170,3,beatrix
3088,315466,SkillED,"2016-04-25 18:44:51",0.82170,1,hemanthjoshi
3089,315697,RomariodaSilvaBorges,"2016-05-02 22:54:42",0.82170,6,bccromario
3090,308854,JayMar,"2016-05-02 17:20:34",0.82170,16,luckubi
3091,290591,MatthewRaisin,"2016-03-18 14:09:36",0.82170,10,tabulate
3092,297579,BeesInSpace,"2016-03-28 18:35:02",0.82169,15,beesinspace
3093,301199,Bowman,"2016-04-14 01:21:33",0.82168,47,starboard
3094,301189,a2b,"2016-04-02 23:22:27",0.82167,1,aabceh
3095,292745,"Jelmer Krauwer","2016-03-16 13:50:11",0.82167,4,jkrauwer
3096,303877,"Cory Lesmeister","2016-05-02 13:03:13",0.82167,6,irontigers
3097,290377,A.M.A,"2016-03-11 22:24:25",0.82167,3,owise83
3098,287087,Xianen,"2016-03-08 03:21:51",0.82167,4,xianen
3099,315421,"Io Ko","2016-04-28 03:47:51",0.82165,8,iko000
3100,287645,Pakoun,"2016-04-07 16:33:01",0.82163,24,pakoun
3101,297774,"Romeo Kienzler","2016-05-02 03:33:43",0.82162,41,romeokienzler
3102,287983,"Jacob Zweig","2016-03-08 01:28:57",0.82162,2,jzweig
3103,312382,RobertSalzwedel,"2016-04-21 13:33:48",0.82162,7,robsalz
3104,314852,data-science,"2016-05-02 23:47:26",0.82158,20,chowdary
3105,295773,"Sébastien Romano","2016-04-22 07:52:24",0.82157,25,sebastienromano
3106,314607,Beeshere,"2016-05-02 23:57:50",0.82157,28,braggingbee
3107,305512,EdwardLandesberg,"2016-04-11 02:39:03",0.82157,2,elandesberg
3108,287892,"Donlo Wong","2016-03-17 14:19:48",0.82155,7,cfwongaf
3109,296476,ShawnPoindexter,"2016-04-08 00:04:19",0.82155,3,poindextrose
3110,286931,Cheparukhin,"2016-03-05 19:29:35",0.82154,5,manchv
3111,296842,michfeld,"2016-03-24 18:56:05",0.82154,1,michfeld
3112,294028,KenieLiu,"2016-04-28 08:40:21",0.82153,35,kenie7
3113,289974,earino,"2016-03-11 01:57:24",0.82152,1,earino
3114,315730,a8atech,"2016-04-25 23:38:39",0.82150,1,a8atech
3115,301013,guruprasanna,"2016-04-02 16:04:18",0.82149,1,del=74354b7b32a45a3e
3116,294864,demikandr_MIPT_DMIA,"2016-04-23 15:22:23",0.82149,14,demikandr
3117,290520,jl,"2016-03-12 07:03:01",0.82149,2,jjjlll
3118,302141,Aym,"2016-04-05 22:16:48",0.82148,5,musicien82
3119,293317,exam,"2016-03-21 14:02:10",0.82147,9,ericxk
3120,309076,ZiboDong,"2016-04-15 07:29:06",0.82147,1,del=148773c5e86686f4
3121,310086,"Meng-tih LAM","2016-04-21 17:38:23",0.82146,3,mengtihlam
3122,308389,jagadishn,"2016-04-13 22:52:08",0.82145,2,jagadishn
3123,303543,"Jaydeep De","2016-04-08 00:42:57",0.82145,8,jaydeepde
3124,302057,hhvo,"2016-04-17 08:19:36",0.82145,24,hhvo2011
3125,299232,"İsmail Yusuf TALAŞ","2016-03-31 08:13:27",0.82144,7,mrtalas
3126,311645,SuperAwesomeSkills,"2016-05-02 08:30:14",0.82143,12,masreal
3127,296739,Margie,"2016-04-28 14:47:48",0.82143,54,margiehertneck
3128,309103,"Yudin Sergey","2016-04-15 14:35:28",0.82143,5,uginjay
3129,294622,mtakushi,"2016-03-29 04:43:56",0.82143,19,mtakushi
3130,312958,HyukGwon,"2016-04-25 23:48:10",0.82143,9,kalleon
3131,294052,"danilo forastiere","2016-04-05 13:31:10",0.82142,22,daniloforastiere
3132,309916,"Jean-Paul Béconne","2016-04-28 20:01:40",0.82140,5,jpbeconne
3133,309840,KaosEngineer,"2016-04-19 20:41:39",0.82140,10,kaosengineer
3134,287731,Ravi,"2016-04-22 04:44:46",0.82139,24,ravieee8
3135,287056,AUC,"2016-03-05 21:10:02",0.82139,1,stephenritter
3136,312321,BlackSwan,"2016-04-21 23:28:10",0.82139,10,del=700ab878691fa6a6
3137,291244,HongChen,"2016-03-22 14:58:23",0.82136,9,hongchen2000
3138,286563,Martin,"2016-04-08 10:42:57",0.82136,2,datamore
3139,300617,"Sagar Saxena","2016-05-02 22:11:03",0.82136,12,ssaxena
3140,302136,"Anil Narassiguin","2016-04-16 15:03:58",0.82136,16,anilnarassiguin
3141,294398,grantbey,"2016-03-24 20:11:19",0.82135,23,grantbey
3142,307762,"Bharath M R","2016-04-12 23:31:12",0.82135,1,bmankala
3143,295226,fab87,"2016-03-22 16:26:20",0.82135,7,fabianeder
3144,315392,vasilypu,"2016-05-02 16:26:00",0.82134,9,vasilypu
3145,292828,Norkli,"2016-03-16 12:16:09",0.82133,1,andreasklintberg
3146,312417,"Lars Lundqvist","2016-04-25 11:07:24",0.82133,4,larslundqvist
3147,306611,"R Angell","2016-04-17 16:33:37",0.82132,4,rangell
3148,292384,ErikaGomes,"2016-03-21 11:10:59",0.82131,20,erikapat
3149,306349,jungle,"2016-05-01 09:03:37",0.82131,30,jungle23
3150,298398,maccam912,"2016-03-28 19:29:42",0.82129,1,maccam912
3151,294952,papadopc,"2016-04-27 06:21:58",0.82129,8,papadopc
3152,299468,aledovsky,"2016-03-30 18:35:04",0.82129,2,aledovsky
3153,313753,escuincle,"2016-04-28 13:13:09",0.82128,7,jsalas
3154,288800,shawn,"2016-03-29 00:15:45",0.82127,7,shawn775
3155,289799,Matthew,"2016-04-10 12:56:01",0.82127,11,mdavis29
3156,293448,m3rik,"2016-03-27 22:07:22",0.82124,18,m3rik69
3157,290271,SeongJinKim,"2016-03-11 16:04:37",0.82123,5,lancifollia
3158,290729,jaspreetsandhu,"2016-03-23 15:18:11",0.82123,13,jasamba
3159,299996,coenobita,"2016-04-06 16:15:01",0.82122,8,del=0c1485c3fc0706ca
3160,294354,taniguchi604,"2016-05-02 23:31:22",0.82122,10,taniguchi604
3161,302871,elastic,"2016-04-15 21:12:46",0.82121,30,elastic
3162,298436,jerast_2003,"2016-04-25 13:22:42",0.82120,6,jerast2003
3163,286108,henri,"2016-03-30 14:24:47",0.82119,3,henridwyer
3164,312328,mdjurek,"2016-04-20 20:40:57",0.82118,1,mdjurek
3165,295798,solary,"2016-04-07 05:48:20",0.82118,20,solaryang
3166,294351,"Jonathan M","2016-03-20 23:15:55",0.82118,7,jonathanmartin
3167,289013,Zain,"2016-04-26 20:34:18",0.82117,55,zainyousuf
3168,289810,"Andrey Kostakov","2016-03-12 18:52:34",0.82116,8,ayumukasuga
3169,289778,BiggusTeamus,"2016-04-24 13:42:20",0.82115,67,"mehtadushy,nikved"
3170,315525,sschnug,"2016-05-02 17:40:46",0.82115,13,sschnug
3171,300779,AngusPickering,"2016-04-02 00:51:19",0.82115,1,pik000
3172,309596,zzagozz,"2016-04-16 00:19:23",0.82115,1,hbujukliev
3173,288443,"Martin 4","2016-03-08 13:31:46",0.82114,3,martinpoc
3174,291292,Bazinga,"2016-04-16 11:36:20",0.82114,8,boskaiolo
3175,293619,MA543,"2016-04-18 06:21:32",0.82112,2,cinvro
3176,312410,xender,"2016-04-24 13:45:53",0.82111,2,xender
3177,286315,byuceoglu,"2016-03-07 08:33:16",0.82107,7,byuceoglu
3178,313081,Ionstine,"2016-05-01 21:39:52",0.82105,40,zheng11
3179,298350,Ironic,"2016-05-02 23:58:16",0.82105,7,ninafourth
3180,299328,"Johan Meyer","2016-03-31 08:15:30",0.82101,2,johanmeyer
3181,291395,"Jose - Skapane","2016-04-06 22:56:48",0.82099,6,skapane
3182,296271,"Ahmed Nadeem","2016-04-15 19:05:15",0.82099,47,ahmedndm2
3183,307883,MLCLASS_SP16_AAA,"2016-05-02 19:05:07",0.82098,21,"tamtincheung,yongshul"
3184,290372,olddaos,"2016-04-08 11:20:42",0.82096,15,olddaos
3185,286361,kentivo,"2016-05-02 19:37:54",0.82093,7,"kentivo,sergejus"
3186,300733,adamgar03,"2016-04-14 17:47:41",0.82093,6,adamgar03
3187,300749,JRSSKumarD,"2016-04-14 06:02:35",0.82093,18,jrsskumard
3188,301711,maliq,"2016-04-06 04:53:22",0.82092,5,mmaliq
3189,293804,maximus,"2016-04-18 08:46:23",0.82090,10,maximusz
3190,304490,jfsoa,"2016-04-24 13:03:52",0.82090,6,heloowird
3191,315546,MeloV,"2016-05-02 22:33:29",0.82089,24,viniciusmelo
3192,298309,GoGoGo,"2016-04-19 15:52:55",0.82089,29,workingloong
3193,313066,chechevatov,"2016-04-26 13:52:11",0.82088,2,chechevatov
3194,299438,"Mohamed Mekran","2016-04-04 11:00:41",0.82087,22,mekran
3195,299704,KirillSmelov,"2016-03-31 04:49:32",0.82087,1,wannabe
3196,302882,Steveyg,"2016-04-07 04:27:27",0.82087,6,sportygreet03
3197,287153,"Ganesh Parameswaran","2016-03-19 02:26:59",0.82085,5,gparameswaran
3198,286392,BinLin,"2016-03-04 17:11:36",0.82084,3,blin02
3199,288215,idfah,"2016-03-21 16:53:42",0.82083,22,idfah779
3200,289260,"Alex Chao","2016-03-29 15:18:49",0.82083,11,bobbito56
3201,286390,uwonderiwander,"2016-03-04 17:07:12",0.82082,3,satishjoshi
3202,293875,"Kishore Angani","2016-03-28 03:36:26",0.82079,8,kishoreangani
3203,295906,"Mike Munsell","2016-05-02 18:07:04",0.82078,15,mmunsell
3204,304038,"Flying Tiger","2016-04-26 02:08:23",0.82077,24,nuszeng
3205,287745,JBBB,"2016-04-06 05:26:46",0.82077,13,jjjjbbbbb
3206,309069,kerwin,"2016-04-18 07:08:35",0.82076,5,kerwin
3207,303010,bigdataCS,"2016-04-08 06:47:41",0.82076,5,bigdataconveyor
3208,302656,"Jordan Easley","2016-05-02 20:36:32",0.82075,19,"jceasley,kdrobbi1"
3209,307646,cGonAgu,"2016-04-16 06:18:01",0.82071,8,cgonagu
3210,301833,Joon,"2016-04-07 08:25:19",0.82071,3,joonkim
3211,303480,"shi qing","2016-04-07 06:20:15",0.82071,2,chengsq
3212,297659,"Jonathan Gray","2016-04-23 07:32:24",0.82069,28,greenape
3213,295206,"sunny 2","2016-03-21 14:31:12",0.82068,1,sunnywindy
3214,285781,"Chongzhao Mao","2016-04-30 16:09:07",0.82068,6,kuonangzhe
3215,301258,QuantumEntanglement,"2016-04-20 05:14:26",0.82065,26,"quantumentanglement,trevordev"
3216,293081,LMDM,"2016-03-17 11:23:29",0.82063,2,lmdm99
3217,290631,"KNAG Wrocław","2016-03-31 00:06:23",0.82063,46,"justus,minerito"
3218,289141,"Raghuvaran P","2016-04-22 11:44:42",0.82063,7,raghuapce
3219,292824,"Matt Stanton","2016-03-17 17:15:05",0.82063,3,luchak
3220,307797,Parag,"2016-05-02 23:32:47",0.82063,12,paragrk
3221,289323,MalteB,"2016-03-10 01:49:52",0.82062,7,bonartm
3222,297045,poketulhu,"2016-05-02 16:47:15",0.82059,23,poketulhu
3223,294001,"Omar El Gabry","2016-03-18 16:46:52",0.82057,3,omarelgabry
3224,289800,WalterHan,"2016-03-14 21:50:27",0.82056,3,walterhan
3225,297975,MB1,"2016-03-27 21:57:45",0.82055,3,mikebas
3226,296241,luyiyi,"2016-03-23 11:22:50",0.82055,2,luyiyi
3227,312380,ND,"2016-04-30 01:29:55",0.82055,32,"andyhe001,stigmj"
3228,308248,ntg,"2016-05-02 16:28:49",0.82055,4,nickthegreek
3229,311589,EricBroda,"2016-05-02 15:49:11",0.82054,15,ericbroda
3230,286860,"Cornspierre & Matej ride again","2016-05-02 16:20:40",0.82051,23,jonathancornford
3231,302464,xiongxingjiangxxj,"2016-04-05 12:19:35",0.82050,1,xiongxingjiang
3232,308711,nklensch,"2016-04-21 21:41:02",0.82049,8,nklensch
3233,312850,"Kat Bulan","2016-04-21 07:25:35",0.82047,3,katbulan
3234,302563,inka--,"2016-04-06 08:30:08",0.82047,5,inka780
3235,313539,"Alex Flower","2016-04-22 16:47:16",0.82046,3,alexflower
3236,314109,"Strikes & Gutters","2016-05-02 23:56:06",0.82045,7,"atrout,scottwylie"
3237,310529,"Adnan Khalid","2016-05-02 22:38:00",0.82041,31,adnankhalid
3238,302158,"Lars Lowe Sjösund","2016-04-04 21:48:09",0.82041,5,sjosund
3239,287166,BoscoTsang,"2016-03-15 03:34:45",0.82038,20,boscotsang
3240,310043,Anna,"2016-04-29 00:21:30",0.82036,14,jjanna19
3241,298007,HowlingGuineapig,"2016-03-27 21:18:14",0.82035,1,howlingguineapig
3242,309063,"Ken Calhoon","2016-04-24 18:08:09",0.82032,12,kcalhoon
3243,290217,L.A.,"2016-03-12 21:27:36",0.82030,4,lisaavery
3244,315051,duK3,"2016-05-02 08:47:46",0.82030,4,newbie451
3245,295048,ArnabDutta,"2016-04-05 12:25:01",0.82029,25,arnabdsi
3246,289246,[Deleted],"2016-04-25 01:08:33",0.82025,12,del=ade15abe8f036802
3247,294163,IlyaKozlov,"2016-03-27 17:43:33",0.82024,6,ilyakozlov
3248,295170,Ramana,"2016-04-30 13:01:23",0.82024,13,ramanareddyg
3249,315621,"Szilárd Varró","2016-04-30 13:41:23",0.82020,3,calamagrostis
3250,294812,СергейВасильев,"2016-03-23 07:48:00",0.82016,15,svasilyev
3251,295052,sobfrank,"2016-03-22 15:44:43",0.82016,10,digindata
3252,291151,Qiao,"2016-03-15 06:41:19",0.82015,5,hanqiao
3253,300102,Ross,"2016-04-15 13:34:13",0.82015,16,rwiteszczak
3254,290240,raencinas,"2016-03-14 21:24:05",0.82013,9,raencinas
3255,305348,SilviaChen,"2016-04-20 03:47:44",0.82013,7,silviach
3256,296143,Oleg,"2016-04-04 05:14:17",0.82012,17,olegsolovyev
3257,305739,Forests_Wang,"2016-04-27 14:33:58",0.82012,11,aialbert
3258,308558,jgaines,"2016-05-02 12:42:15",0.82006,3,jgaines
3259,304301,"Kateryna Hrebeniuk","2016-04-25 03:22:28",0.82004,5,katewalker
3260,291026,kraam5069,"2016-03-13 08:56:30",0.82004,2,kreshraam
3261,286484,"Josh Stone","2016-03-04 21:53:52",0.82003,3,joshstone
3262,299825,"Mariano Beiró","2016-04-11 15:37:09",0.82003,9,marbeiro
3263,308567,"Abhishek 2","2016-04-17 07:35:36",0.82001,4,abhishek0201
3264,303638,beonick,"2016-04-07 13:57:11",0.82001,1,beonick
3265,310587,bmax,"2016-04-25 12:03:39",0.81998,11,massimiliano
3266,299941,"Phu D. Nguyen","2016-04-16 13:21:35",0.81996,7,nguyenphu
3267,315030,Artinek,"2016-04-25 07:31:59",0.81987,1,amichban
3268,303380,ocolegro,"2016-04-07 04:26:24",0.81986,3,ocolegro
3269,303973,РостиславТерзман,"2016-04-08 09:07:56",0.81985,5,rostislavterzman
3270,307804,Steveburnett,"2016-04-13 00:44:09",0.81985,1,ssb9703
3271,306235,Bhushan,"2016-04-14 19:27:15",0.81984,2,bhushankhandelwal
3272,294346,"Alex G","2016-04-03 16:47:13",0.81983,4,alexig
3273,308669,GeeP,"2016-05-02 08:08:26",0.81980,6,grahamrp
3274,285148,DunderChief,"2016-03-03 01:38:02",0.81977,4,dunderchief
3275,308584,"Pierre Hayaert","2016-04-15 14:14:21",0.81977,8,grumph
3276,304048,NadeemShaikh,"2016-04-08 16:52:16",0.81977,2,del=88fe63ea7c664f72
3277,304509,MexZer0,"2016-04-09 07:03:16",0.81977,1,mexzer0
3278,298380,"Pierre Sardin","2016-04-09 11:52:52",0.81977,2,psardin
3279,304059,zhangyang27,"2016-04-10 10:45:18",0.81977,7,zhangyang27
3280,305831,OrionEt,"2016-04-11 15:13:38",0.81977,1,orionab
3281,305359,"Paweł Nowak","2016-04-11 19:50:46",0.81977,4,paweln
3282,306167,"potter xu","2016-04-12 00:55:19",0.81977,1,potterxu
